    0.53200E+02    0.53200E+02    0.94186E+00
    0.53300E+02    0.53300E+02    0.93859E+00
    0.53400E+02    0.53400E+02    0.93525E+00
    0.53500E+02    0.53500E+02    0.93201E+00
    0.53600E+02    0.53600E+02    0.92895E+00
    0.53700E+02    0.53700E+02    0.92601E+00
    0.53800E+02    0.53800E+02    0.92302E+00
    0.53900E+02    0.53900E+02    0.91980E+00
    0.54000E+02    0.54000E+02    0.91620E+00
    0.54100E+02    0.54100E+02    0.91220E+00
    0.54200E+02    0.54200E+02    0.90790E+00
    0.54300E+02    0.54300E+02    0.90347E+00
    0.54400E+02    0.54400E+02    0.89907E+00
    0.54500E+02    0.54500E+02    0.89478E+00
    0.54600E+02    0.54600E+02    0.89059E+00
    0.54700E+02    0.54700E+02    0.88635E+00
    0.54800E+02    0.54800E+02    0.88188E+00
    0.54900E+02    0.54900E+02    0.87703E+00
    0.55000E+02    0.55000E+02    0.87175E+00
    0.55100E+02    0.55100E+02    0.86611E+00
    0.55200E+02    0.55200E+02    0.86024E+00
    0.55300E+02    0.55300E+02    0.85430E+00
    0.55400E+02    0.55400E+02    0.84839E+00
    0.55500E+02    0.55500E+02    0.84251E+00
    0.55600E+02    0.55600E+02    0.83657E+00
    0.55700E+02    0.55700E+02    0.83039E+00
    0.55800E+02    0.55800E+02    0.82383E+00
    0.55900E+02    0.55900E+02    0.81681E+00
    0.56000E+02    0.56000E+02    0.80935E+00
    0.56100E+02    0.56100E+02    0.80156E+00
    0.56200E+02    0.56200E+02    0.79357E+00
    0.56300E+02    0.56300E+02    0.78551E+00
    0.56400E+02    0.56400E+02    0.77741E+00
    0.56500E+02    0.56500E+02    0.76920E+00
    0.56600E+02    0.56600E+02    0.76076E+00
    0.56700E+02    0.56700E+02    0.75196E+00
    0.56800E+02    0.56800E+02    0.74269E+00
    0.56900E+02    0.56900E+02    0.73295E+00
    0.57000E+02    0.57000E+02    0.72280E+00
    0.57100E+02    0.57100E+02    0.71238E+00
    0.57200E+02    0.57200E+02    0.70180E+00
    0.57300E+02    0.57300E+02    0.69114E+00
    0.57400E+02    0.57400E+02    0.68038E+00
    0.57500E+02    0.57500E+02    0.66946E+00
    0.57600E+02    0.57600E+02    0.65826E+00
    0.57700E+02    0.57700E+02    0.64670E+00
    0.57800E+02    0.57800E+02    0.63473E+00
    0.57900E+02    0.57900E+02    0.62242E+00
    0.58000E+02    0.58000E+02    0.60984E+00
    0.58100E+02    0.58100E+02    0.59713E+00
    0.58200E+02    0.58200E+02    0.58440E+00
    0.58300E+02    0.58300E+02    0.57167E+00
    0.58400E+02    0.58400E+02    0.55894E+00
    0.58500E+02    0.58500E+02    0.54614E+00
    0.58600E+02    0.58600E+02    0.53319E+00
    0.58700E+02    0.58700E+02    0.52005E+00
    0.58800E+02    0.58800E+02    0.50673E+00
    0.58900E+02    0.58900E+02    0.49330E+00
    0.59000E+02    0.59000E+02    0.47986E+00
    0.59100E+02    0.59100E+02    0.46651E+00
    0.59200E+02    0.59200E+02    0.45334E+00
    0.59300E+02    0.59300E+02    0.44036E+00
    0.59400E+02    0.59400E+02    0.42756E+00
    0.59500E+02    0.59500E+02    0.41487E+00
    0.59600E+02    0.59600E+02    0.40225E+00
    0.59700E+02    0.59700E+02    0.38966E+00
    0.59800E+02    0.59800E+02    0.37714E+00
    0.59900E+02    0.59900E+02    0.36474E+00
    0.60000E+02    0.60000E+02    0.35254E+00
    0.60100E+02    0.60100E+02    0.34062E+00
    0.60200E+02    0.60200E+02    0.32902E+00
    0.60300E+02    0.60300E+02    0.31776E+00
    0.60400E+02    0.60400E+02    0.30681E+00
    0.60500E+02    0.60500E+02    0.29611E+00
    0.60600E+02    0.60600E+02    0.28562E+00
    0.60700E+02    0.60700E+02    0.27531E+00
    0.60800E+02    0.60800E+02    0.26519E+00
    0.60900E+02    0.60900E+02    0.25530E+00
    0.61000E+02    0.61000E+02    0.24569E+00
    0.61100E+02    0.61100E+02    0.23641E+00
    0.61200E+02    0.61200E+02    0.22749E+00
    0.61300E+02    0.61300E+02    0.21894E+00
    0.61400E+02    0.61400E+02    0.21071E+00
    0.61500E+02    0.61500E+02    0.20278E+00
    0.61600E+02    0.61600E+02    0.19509E+00
    0.61700E+02    0.61700E+02    0.18761E+00
    0.61800E+02    0.61800E+02    0.18033E+00
    0.61900E+02    0.61900E+02    0.17327E+00
    0.62000E+02    0.62000E+02    0.16646E+00
    0.62100E+02    0.62100E+02    0.15993E+00
    0.62200E+02    0.62200E+02    0.15370E+00
    0.62300E+02    0.62300E+02    0.14778E+00
    0.62400E+02    0.62400E+02    0.14215E+00
    0.62500E+02    0.62500E+02    0.13678E+00
    0.62600E+02    0.62600E+02    0.13162E+00
    0.62700E+02    0.62700E+02    0.12664E+00
    0.62800E+02    0.62800E+02    0.12182E+00
    0.62900E+02    0.62900E+02    0.11716E+00
    0.63000E+02    0.63000E+02    0.11267E+00
    0.63100E+02    0.63100E+02    0.10838E+00
    0.63200E+02    0.63200E+02    0.10430E+00
    0.63300E+02    0.63300E+02    0.10044E+00
    0.63400E+02    0.63400E+02    0.96797E-01
    0.63500E+02    0.63500E+02    0.93356E-01
    0.63600E+02    0.63600E+02    0.90087E-01
    0.63700E+02    0.63700E+02    0.86958E-01
    0.63800E+02    0.63800E+02    0.83944E-01
    0.63900E+02    0.63900E+02    0.81031E-01
    0.64000E+02    0.64000E+02    0.78217E-01
